Longitude,Type of Station,City,Address1,Zip,Address2,Version,State,City and State of the station,State FIPS,Unique Station Code,Latitude,latitude,longitude
-105.640358,RAIL,Wolf Point,320 Front Street,59201-1413,,07,MT,"Wolf Point, Montana",30,WPT,48.090782,48.090782,-105.640358
-119.34008,BUS,West Richland,4083 W. Van Giesen,99353,Genie Services Bus Stop,07,WA,"West Richland, Washington",53,WRC,46.298271,46.298271,-119.34008
-72.317955,RAIL,White River Jct.,102 Railroad Row,05001-7042,,07,VT,"White River Jct., Vermont",50,WRJ,43.648556,43.648556,-72.317955
-73.452896,RAIL,Westport,Hwy 9N and Ledge Hill Rd,12993,at Hwy 9N and railroad tracks,07,NY,"Westport, New York",36,WSP,44.187096,44.187096,-73.452896
-80.305809,RAIL,White Sulphur Springs,315 West Main Street,24986,,07,WV,"White Sulphur Springs, West Virginia",54,WSS,37.785419,37.785419,-80.305809
-69.68636,BUS,Wiscasset,279 Bath Rd.,04578-4624,Huber's Market,07,ME,"Wiscasset, Maine",23,WST,43.994581,43.9945810007,-69.6863602561
-89.655144,BUS,Mosinee,2415 Trailwood Lane,54455-7820,Lamers Bus Lines station,07,WI,"Wausau, Wisconsin",55,WSU,44.963482,44.963482,-89.655144
-81.734261,RAIL,Winter Haven,1800 7th St SW,33880-4375,,07,FL,"Winter Haven, Florida",12,WTH,28.002251,28.002251,-81.734261
-85.025192,RAIL,Waterloo,Lincoln and Center Street,46793,,07,IN,"Waterloo, Indiana",18,WTI,41.431705,41.431705,-85.025192
-103.620377,RAIL,Williston,1 South Main Street,58801-6057,,07,ND,"Williston, North Dakota",38,WTN,48.142765,48.142765,-103.620377
-123.349808,BUS,Willits,200 E. Commercial Street,95490,California Western Railroad Depot,07,CA,"Willits, California",06,WTS,39.412197,39.412197,-123.349808
-118.338832,BUS,Walla Walla,4th and Main,99362,Valley Transit Transfer Center,07,WA,"Walla Walla, Washington",53,WWA,46.040739,46.0407388045,-118.338832365
-82.039581,OTHER,Wildwood,601 North Main Street,34785-3842,,07,FL,"Wildwood, Florida",12,WWD,28.866037,28.866037,-82.039581
-90.415039,RAIL,Yazoo City,222 West Broadway,39194,,07,MS,"Yazoo City, Mississippi",28,YAZ,32.848083,32.848083,-90.415039
-80.847145,RAIL,Yemassee,9 Main Street,29945,,07,SC,"Yemassee, South Carolina",45,YEM,32.688145,32.688145,-80.847145
-122.63574,BUS,Yreka,100 North Main Street (at Miner St.),96097,Denny's Restaurant,07,CA,"Yreka, California",06,YKA,41.73157,41.7315697646,-122.635739802
-73.902885,RAIL,Yonkers,5 Buena Vista Ave.,10701-3544,Amtrak/Metro-North Station,07,NY,"Yonkers, New York",36,YNY,40.936096,40.936096,-73.902885
-119.582939,BUS,Yosemite National Park,9006 Yosemite Lodge Drive,95389,Yosemite Park Lodge,07,CA,"Yosemite National Park, California",06,YOS,37.742004,37.742004,-119.582939
-114.615135,RAIL,Yuma,281 Gila Street,86364,,07,AZ,"Yuma, Arizona",04,YUM,32.722023,32.722023,-114.615135
